scenario,phase,wall_time,ir_raw,red_raw,ir_mean,red_mean,ac_dc_ratio,peak_to_peak,bpm,spo2_est,amb_t,contact_status,contact_label,contact_conf,signal_present,contact_warmed_up,anomaly_score,anomaly_threshold,is_anomaly,anomaly_persisting_s,severity,temp_context
recovery,post_tachy,1774761795.197,128417,106797,131000,109000,0.0292,3830.6,145.0,84.4,24.5,GOOD,good_contact,0.93,YES,YES,0.03247,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.297,130982,108683,131000,109000,0.0315,4120.6,144.5,70,24.5,GOOD,good_contact,0.93,YES,YES,-0.00266,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.397,130129,108340,131000,109000,0.0249,3264.6,144.0,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02111,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.497,132438,109920,131000,109000,0.0293,3839.1,143.5,90.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00719,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.597,134383,111912,131000,109000,0.0272,3560.8,143.1,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03761,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.697,129691,108258,131000,109000,0.0283,3701.7,142.6,93.0,24.5,GOOD,good_contact,0.93,YES,YES,0.04234,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.797,128517,106646,131000,109000,0.0253,3315.5,142.1,81.5,24.5,GOOD,good_contact,0.93,YES,YES,0.00498,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.897,130566,108708,131000,109000,0.0291,3806.0,141.6,89.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0301,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761795.997,129985,108240,131000,109000,0.0294,3850.5,141.1,87.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01459,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.097,133124,110728,131000,109000,0.0287,3765.4,140.6,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0423,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.197,133378,111145,131000,109000,0.03,3928.3,140.1,82.9,24.5,GOOD,good_contact,0.93,YES,YES,0.04351,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.297,128537,106888,131000,109000,0.026,3399.8,139.6,84.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02391,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.397,129201,107888,131000,109000,0.0326,4268.3,139.2,91.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02339,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.497,130669,108635,131000,109000,0.0308,4028.4,138.7,76.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01995,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.597,131198,109263,131000,109000,0.03,3925.2,138.2,70.2,24.5,GOOD,good_contact,0.93,YES,YES,0.05196,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.697,134234,111912,131000,109000,0.0276,3619.2,137.7,82.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03263,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.797,130281,108533,131000,109000,0.0272,3566.2,137.2,90.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01858,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.897,128921,107024,131000,109000,0.0261,3424.3,136.7,81.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02547,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761796.997,130890,108732,131000,109000,0.0273,3579.5,136.2,70,24.5,GOOD,good_contact,0.93,YES,YES,0.02993,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.097,130531,108638,131000,109000,0.0288,3768.4,135.8,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.05497,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.197,134103,111688,131000,109000,0.0298,3903.0,135.3,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03098,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.297,131096,109412,131000,109000,0.0268,3508.4,134.8,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0201,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.397,128156,106634,131000,109000,0.0307,4026.7,134.3,85.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.01521,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.497,130559,108683,131000,109000,0.0303,3975.0,133.8,88.4,24.5,GOOD,good_contact,0.93,YES,YES,0.04326,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.597,130608,108658,131000,109000,0.0256,3355.1,133.3,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02245,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.697,134033,111717,131000,109000,0.0294,3848.9,132.8,83.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02142,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.797,131315,108875,131000,109000,0.0277,3632.9,132.3,98.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.00221,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.897,128081,106930,131000,109000,0.0293,3836.5,131.9,88.7,24.5,GOOD,good_contact,0.93,YES,YES,0.04335,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761797.997,130956,108772,131000,109000,0.0275,3606.1,131.4,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03488,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.097,130732,108797,131000,109000,0.0273,3569.9,130.9,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02183,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.197,134818,111963,131000,109000,0.0309,4044.9,130.4,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02137,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.297,129407,107966,131000,109000,0.0318,4164.2,129.9,90.5,24.5,GOOD,good_contact,0.93,YES,YES,0.02295,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.397,129142,107468,131000,109000,0.0296,3880.3,129.4,85.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01617,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.497,130539,108566,131000,109000,0.0297,3887.3,128.9,81.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03713,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.597,132480,110118,131000,109000,0.0278,3645.9,128.5,87.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02875,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.697,133260,111111,131000,109000,0.0301,3942.8,128.0,81.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01934,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.797,127912,106424,131000,109000,0.0273,3575.2,127.5,84.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.00439,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.897,130604,108631,131000,109000,0.0276,3615.9,127.0,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03309,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761798.997,130466,108539,131000,109000,0.0299,3911.6,126.5,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03555,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.097,134182,111964,131000,109000,0.0262,3438.2,126.0,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00808,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.197,129879,107957,131000,109000,0.03,3932.9,125.5,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02273,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.297,129724,107583,131000,109000,0.0285,3739.0,125.0,76.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02071,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.397,130744,108532,131000,109000,0.0306,4007.7,124.6,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00858,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.497,133736,110935,131000,109000,0.0275,3598.8,124.1,88.7,24.5,GOOD,good_contact,0.93,YES,YES,0.05518,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.597,131676,109728,131000,109000,0.0287,3753.2,123.6,77.6,24.5,GOOD,good_contact,0.93,YES,YES,0.00529,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.697,128529,106884,131000,109000,0.0292,3822.7,123.1,84.3,24.5,GOOD,good_contact,0.93,YES,YES,0.04841,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.797,130303,108802,131000,109000,0.0277,3635.1,122.6,100,24.5,GOOD,good_contact,0.93,YES,YES,0.04193,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.897,132437,110061,131000,109000,0.0287,3761.9,122.1,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00255,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761799.997,133394,110929,131000,109000,0.0263,3447.4,121.6,85.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03103,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.097,127902,106697,131000,109000,0.0305,3993.0,121.2,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01578,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.198,130729,108749,131000,109000,0.0283,3708.5,120.7,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.06647,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.298,131285,109396,131000,109000,0.0305,3998.3,120.2,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01423,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.398,133676,111219,131000,109000,0.0308,4038.4,119.7,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03068,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.498,128147,106433,131000,109000,0.0298,3900.7,119.2,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02428,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.598,130657,108662,131000,109000,0.0289,3788.7,118.7,80.3,24.5,GOOD,good_contact,0.93,YES,YES,0.00694,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.698,131477,109388,131000,109000,0.0285,3732.4,118.2,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03323,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.798,133658,111259,131000,109000,0.0296,3883.7,117.7,84.5,24.5,GOOD,good_contact,0.93,YES,YES,0.03512,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.898,127889,106550,131000,109000,0.0304,3984.4,117.3,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0223,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761800.998,130927,108812,131000,109000,0.0283,3711.1,116.8,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03321,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.098,131967,109922,131000,109000,0.0318,4170.8,116.3,81.4,24.5,GOOD,good_contact,0.93,YES,YES,0.03637,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.198,133292,110398,131000,109000,0.0282,3690.3,115.8,91.7,24.5,GOOD,good_contact,0.93,YES,YES,0.016,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.298,128318,106870,131000,109000,0.0284,3726.4,115.3,86.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03659,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.398,130710,108629,131000,109000,0.0275,3597.6,114.8,71.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02821,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.498,133361,110876,131000,109000,0.0291,3806.0,114.3,86.1,24.5,GOOD,good_contact,0.93,YES,YES,0.04101,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.598,130872,108955,131000,109000,0.03,3933.4,113.9,99.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02796,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.698,129559,107639,131000,109000,0.027,3537.1,113.4,81.6,24.5,GOOD,good_contact,0.93,YES,YES,0.00144,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.798,130162,108439,131000,109000,0.0302,3958.5,112.9,89.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.00724,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.898,134585,111880,131000,109000,0.0274,3591.6,112.4,85.9,24.5,GOOD,good_contact,0.93,YES,YES,0.05286,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761801.998,128737,107144,131000,109000,0.0329,4313.5,111.9,85.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01128,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.098,130490,108762,131000,109000,0.027,3538.5,111.4,95.9,24.5,GOOD,good_contact,0.93,YES,YES,0.02111,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.198,131073,109131,131000,109000,0.0296,3881.1,110.9,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0063,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.298,133784,111217,131000,109000,0.0274,3589.8,110.4,86.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00968,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.398,128176,106651,131000,109000,0.0306,4012.9,110.0,85.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01514,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.498,130419,108481,131000,109000,0.0284,3721.1,109.5,83.1,24.5,GOOD,good_contact,0.93,YES,YES,0.04227,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.598,133907,111159,131000,109000,0.0275,3602.1,109.0,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02953,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.698,129554,107838,131000,109000,0.0277,3627.9,108.5,85.9,24.5,GOOD,good_contact,0.93,YES,YES,3e-05,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.798,130312,108382,131000,109000,0.0307,4028.1,108.0,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.019,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.898,130583,108869,131000,109000,0.0311,4069.2,107.5,100,24.5,GOOD,good_contact,0.93,YES,YES,0.00896,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761802.998,133404,111239,131000,109000,0.0269,3530.0,107.0,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.04462,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.098,128051,106757,131000,109000,0.0313,4094.7,106.6,87.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03307,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.198,130289,108432,131000,109000,0.0287,3763.7,106.1,86.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0164,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.298,134513,111655,131000,109000,0.0269,3530.0,105.6,87.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03479,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.398,128934,107095,131000,109000,0.0302,3954.4,105.1,82.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02077,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.498,130439,108728,131000,109000,0.0273,3571.1,104.6,95.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01049,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.598,131761,109814,131000,109000,0.0293,3837.3,104.1,77.9,24.5,GOOD,good_contact,0.93,YES,YES,0.0002,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.698,131469,109542,131000,109000,0.0297,3892.9,103.6,75.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02108,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.798,129175,107954,131000,109000,0.0317,4154.5,103.1,92.8,24.5,GOOD,good_contact,0.93,YES,YES,0.04376,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.898,130537,108579,131000,109000,0.028,3669.2,102.7,82.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02283,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761803.998,133811,111530,131000,109000,0.0268,3514.1,102.2,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02878,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.098,128275,106859,131000,109000,0.0293,3836.5,101.7,86.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01311,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.198,130482,108336,131000,109000,0.0286,3747.0,101.2,71.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01194,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.298,134680,111925,131000,109000,0.0294,3854.0,100.7,86.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02788,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.398,127632,106520,131000,109000,0.0292,3823.2,100.2,87.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03519,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.498,130736,108791,131000,109000,0.0287,3755.7,99.7,86.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02151,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.598,133716,111303,131000,109000,0.0277,3633.9,99.3,84.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01185,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.698,128750,107112,131000,109000,0.029,3805.3,98.8,84.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.00728,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.798,130808,108783,131000,109000,0.0297,3889.2,98.3,76.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01305,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.898,132770,110632,131000,109000,0.0288,3769.1,97.8,82.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0498,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761804.998,129461,107936,131000,109000,0.0273,3574.5,97.3,89.2,24.5,GOOD,good_contact,0.93,YES,YES,0.0082,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.098,130443,108630,131000,109000,0.0302,3956.6,96.8,90.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00284,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.198,132306,109867,131000,109000,0.0284,3718.9,96.3,90.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0398,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.298,130565,108584,131000,109000,0.03,3926.0,95.8,81.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02864,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.398,130575,108656,131000,109000,0.0274,3592.3,95.4,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.01894,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.498,131980,109768,131000,109000,0.0299,3911.6,94.9,86.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0396,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.598,130678,108708,131000,109000,0.031,4054.5,94.4,82.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01999,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.698,130295,108509,131000,109000,0.0283,3713.5,93.9,89.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03509,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.798,132036,109737,131000,109000,0.0298,3908.2,93.4,88.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02049,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.898,130819,108490,131000,109000,0.0272,3566.4,92.9,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0194,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761805.998,130415,108507,131000,109000,0.03,3924.0,92.4,84.7,24.5,GOOD,good_contact,0.93,YES,YES,0.00532,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.098,132244,110006,131000,109000,0.0291,3811.5,92.0,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.00756,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.198,129961,108268,131000,109000,0.0298,3908.7,91.5,88.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03444,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.298,130643,108581,131000,109000,0.0283,3706.7,91.0,74.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01774,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.398,133159,110667,131000,109000,0.0297,3885.0,90.5,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00715,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.498,129102,107382,131000,109000,0.0286,3751.3,90.0,84.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0015,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.598,130812,108764,131000,109000,0.0302,3960.9,89.5,72.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.00192,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.698,133621,111655,131000,109000,0.0277,3624.0,89.0,79.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02431,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.798,128326,106630,131000,109000,0.0316,4145.5,88.5,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01902,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.898,130547,108744,131000,109000,0.0278,3641.8,88.1,93.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01269,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761806.998,134471,111828,131000,109000,0.0294,3855.2,87.6,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0271,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.098,128183,106684,131000,109000,0.0303,3973.1,87.1,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02508,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.198,130202,108475,131000,109000,0.0279,3660.7,86.6,90.2,24.5,GOOD,good_contact,0.93,YES,YES,0.04095,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.298,133951,111543,131000,109000,0.0318,4165.3,86.1,84.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.01397,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.398,129135,107452,131000,109000,0.0316,4141.5,85.6,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.0139,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.498,131337,108705,131000,109000,0.0295,3869.9,85.1,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01421,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.598,131654,109414,131000,109000,0.0283,3709.8,84.7,91.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.00734,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.698,130510,108455,131000,109000,0.027,3538.1,84.2,76.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0213,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.798,132805,110601,131000,109000,0.0269,3529.4,83.7,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02632,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.898,128725,107034,131000,109000,0.0278,3639.3,83.2,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01881,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761807.998,130751,108617,131000,109000,0.0303,3969.5,82.7,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01589,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.098,134904,111956,131000,109000,0.0287,3764.9,82.2,87.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.00416,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.198,128088,106851,131000,109000,0.0287,3754.5,81.7,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02422,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.298,130227,108460,131000,109000,0.0281,3675.3,81.2,89.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02443,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.398,132404,110351,131000,109000,0.028,3662.4,80.8,81.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03678,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.498,130132,108417,131000,109000,0.0277,3631.7,80.3,89.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03889,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.598,132875,110495,131000,109000,0.0294,3846.9,79.8,86.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00373,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.698,128751,107011,131000,109000,0.029,3793.1,79.3,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0202,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.798,130578,108528,131000,109000,0.0287,3760.0,78.8,76.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01261,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.898,134343,111794,131000,109000,0.0301,3946.0,78.3,84.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01508,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761808.998,129029,107385,131000,109000,0.0267,3500.1,77.8,85.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0434,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761809.098,131261,109202,131000,109000,0.0282,3694.0,77.4,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.04186,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761809.198,130029,108286,131000,109000,0.029,3797.3,76.9,87.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01933,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761809.298,130596,108759,131000,109000,0.0294,3845.0,76.4,92.0,24.5,GOOD,good_contact,0.93,YES,YES,0.04239,-0.05826,NO,,NORMAL,STABLE
recovery,post_tachy,1774761809.398,134823,111925,131000,109000,0.0309,4043.8,75.9,87.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.02076,-0.05826,NO,,NORMAL,STABLE
